word,result
ni.'ɾe,
ni.ɾo,
ni.'ɾo,
nu.pa,
nu.'pa,
nu.pi,
nu.'pi,
nu.pu,
nu.'pu,
nu.pe,
nu.'pe,
nu.po,
nu.'po,
nu.ta,
nu.'ta,
nu.ti,
nu.'ti,
nu.tu,
nu.'tu,
nu.te,
nu.'te,
nu.to,
nu.'to,
nu.ka,1
nu.'ka,
nu.ki,
nu.'ki,
nu.ku,
nu.'ku,
nu.ke,
nu.'ke,
nu.ko,
nu.'ko,
nu.ba,
nu.'ba,
nu.bi,
nu.'bi,
nu.bu,
nu.'bu,
nu.be,1
nu.'be,
nu.bo,
nu.'bo,
nu.da,
nu.'da,
nu.di,
nu.'di,
nu.du,
nu.'du,
nu.de,
nu.'de,
nu.do,
nu.'do,
nu.ga,
nu.'ga,
nu.gi,
nu.'gi,
nu.gu,
nu.'gu,
nu.ge,
nu.'ge,
nu.go,
nu.'go,
nu.fa,
nu.'fa,
nu.fi,
nu.'fi,
nu.fu,
nu.'fu,
nu.fe,
nu.'fe,
nu.fo,
nu.'fo,
nu.sa,
nu.'sa,
nu.si,
nu.'si,
nu.su,
nu.'su,
nu.se,
nu.'se,
nu.so,
nu.'so,
nu.xa,
nu.'xa,
nu.xi,
nu.'xi,
nu.xu,
nu.'xu,
nu.xe,
nu.'xe,
nu.xo,
nu.'xo,
nu.ma,
nu.'ma,
nu.mi,
nu.'mi,
nu.mu,
nu.'mu,
nu.me,
nu.'me,
nu.mo,
nu.'mo,
nu.na,
nu.'na,
nu.ni,
nu.'ni,
nu.nu,
nu.'nu,
nu.ne,
nu.'ne,
nu.no,
nu.'no,
nu.ɲa,
nu.'ɲa,
nu.ɲi,
nu.'ɲi,
nu.ɲu,
nu.'ɲu,
nu.ɲe,
nu.'ɲe,
nu.ɲo,
nu.'ɲo,
nu.ra,
nu.'ra,
nu.ri,
nu.'ri,
nu.ru,
nu.'ru,
nu.re,
nu.'re,
nu.ro,
nu.'ro,
nu.ʧa,
nu.'ʧa,
nu.ʧi,
nu.'ʧi,
nu.ʧu,
nu.'ʧu,
nu.ʧe,
nu.'ʧe,
nu.ʧo,
nu.'ʧo,
nu.ʝa,
nu.'ʝa,
nu.ʝi,
nu.'ʝi,
nu.ʝu,
nu.'ʝu,
nu.ʝe,
nu.'ʝe,
nu.ʝo,
nu.'ʝo,
nu.wa,
nu.'wa,
nu.wi,
nu.'wi,
nu.wu,
nu.'wu,
nu.we,
nu.'we,
nu.wo,
nu.'wo,
nu.la,1
nu.'la,
nu.li,
nu.'li,
nu.lu,
nu.'lu,
nu.le,
nu.'le,
nu.lo,1
nu.'lo,
nu.ɾa,
nu.'ɾa,
nu.ɾi,
nu.'ɾi,
nu.ɾu,
nu.'ɾu,
nu.ɾe,
nu.'ɾe,
nu.ɾo,
nu.'ɾo,
ne.pa,
ne.'pa,
ne.pi,
ne.'pi,
ne.pu,
ne.'pu,
ne.pe,
ne.'pe,
ne.po,
ne.'po,
ne.ta,1
ne.'ta,
ne.ti,
ne.'ti,
ne.tu,
ne.'tu,
ne.te,
ne.'te,
ne.to,1
ne.'to,
ne.ka,
ne.'ka,
ne.ki,
ne.'ki,
ne.ku,
ne.'ku,
ne.ke,
ne.'ke,
ne.ko,
ne.'ko,
ne.ba,
ne.'ba,
ne.bi,
ne.'bi,
ne.bu,
ne.'bu,
ne.be,
ne.'be,
ne.bo,
ne.'bo,
ne.da,
ne.'da,
ne.di,
ne.'di,
ne.du,
ne.'du,
ne.de,
ne.'de,
ne.do,
ne.'do,
ne.ga,1
ne.'ga,
ne.gi,
ne.'gi,
ne.gu,
ne.'gu,
ne.ge,1
ne.'ge,1
ne.go,1
ne.'go,1
ne.fa,
ne.'fa,
ne.fi,
ne.'fi,
ne.fu,
ne.'fu,
ne.fe,
ne.'fe,
ne.fo,
ne.'fo,
ne.sa,
ne.'sa,
ne.si,
ne.'si,
ne.su,
ne.'su,
ne.se,
ne.'se,
ne.so,
ne.'so,
ne.xa,
ne.'xa,
ne.xi,
ne.'xi,
ne.xu,
ne.'xu,
ne.xe,
ne.'xe,
ne.xo,
ne.'xo,
ne.ma,
ne.'ma,
ne.mi,
ne.'mi,
ne.mu,
ne.'mu,
ne.me,
ne.'me,
ne.mo,
ne.'mo,
ne.na,1
ne.'na,
ne.ni,
ne.'ni,
ne.nu,
ne.'nu,
ne.ne,
ne.'ne,
ne.no,
ne.'no,
ne.ɲa,
ne.'ɲa,
ne.ɲi,
ne.'ɲi,
ne.ɲu,
ne.'ɲu,
ne.ɲe,
ne.'ɲe,
ne.ɲo,
ne.'ɲo,
ne.ra,
ne.'ra,
ne.ri,
ne.'ri,
ne.ru,
ne.'ru,
ne.re,
ne.'re,
ne.ro,
ne.'ro,
ne.ʧa,
ne.'ʧa,
ne.ʧi,
ne.'ʧi,
ne.ʧu,
ne.'ʧu,
ne.ʧe,
ne.'ʧe,
ne.ʧo,
ne.'ʧo,
ne.ʝa,
ne.'ʝa,
ne.ʝi,
ne.'ʝi,
ne.ʝu,
ne.'ʝu,
ne.ʝe,
ne.'ʝe,
ne.ʝo,
ne.'ʝo,
ne.wa,
ne.'wa,
ne.wi,
ne.'wi,
ne.wu,
ne.'wu,
ne.we,
ne.'we,
ne.wo,
ne.'wo,
ne.la,
ne.'la,
ne.li,
ne.'li,
ne.lu,
ne.'lu,
ne.le,
ne.'le,
ne.lo,
ne.'lo,
ne.ɾa,
ne.'ɾa,
ne.ɾi,
ne.'ɾi,
ne.ɾu,
ne.'ɾu,
ne.ɾe,
ne.'ɾe,
ne.ɾo,
ne.'ɾo,
no.pa,
no.'pa,
no.pi,
no.'pi,
no.pu,
no.'pu,
no.pe,
no.'pe,
no.po,
no.'po,
no.ta,1
no.'ta,
no.ti,
no.'ti,
no.tu,
no.'tu,
no.te,1
no.'te,1
no.to,1
no.'to,1
no.ka,
no.'ka,
no.ki,
no.'ki,
no.ku,
no.'ku,
no.ke,
no.'ke,
no.ko,
no.'ko,
no.ba,
no.'ba,
no.bi,
no.'bi,
no.bu,
no.'bu,
no.be,
no.'be,
no.bo,
no.'bo,
no.da,
no.'da,
no.di,
no.'di,
no.du,
no.'du,
no.de,
no.'de,
no.do,
no.'do,
no.ga,
no.'ga,
no.gi,
no.'gi,
no.gu,
no.'gu,
no.ge,
no.'ge,
no.go,
no.'go,
no.fa,
no.'fa,
no.fi,
no.'fi,
no.fu,
no.'fu,
no.fe,
no.'fe,
no.fo,
no.'fo,
no.sa,
no.'sa,
no.si,
no.'si,
no.su,
no.'su,
no.se,
no.'se,
no.so,
no.'so,
no.xa,
no.'xa,
no.xi,
no.'xi,
no.xu,
no.'xu,
no.xe,
no.'xe,
no.xo,
no.'xo,
no.ma,
no.'ma,
no.mi,
no.'mi,
no.mu,
no.'mu,
no.me,
no.'me,
no.mo,1
no.'mo,
no.na,
no.'na,
no.ni,
no.'ni,
no.nu,
no.'nu,
no.ne,
no.'ne,
no.no,
no.'no,
no.ɲa,
no.'ɲa,
no.ɲi,
no.'ɲi,
no.ɲu,
no.'ɲu,
no.ɲe,
no.'ɲe,
no.ɲo,
no.'ɲo,
no.ra,
no.'ra,
no.ri,
no.'ri,
no.ru,
no.'ru,
no.re,
no.'re,
no.ro,
no.'ro,
no.ʧa,
no.'ʧa,
no.ʧi,
no.'ʧi,
no.ʧu,
no.'ʧu,
no.ʧe,
no.'ʧe,
no.ʧo,
no.'ʧo,
no.ʝa,
no.'ʝa,
no.ʝi,
no.'ʝi,
no.ʝu,
no.'ʝu,
no.ʝe,
no.'ʝe,
no.ʝo,
no.'ʝo,
no.wa,
no.'wa,
no.wi,
no.'wi,
no.wu,
no.'wu,
no.we,
no.'we,
no.wo,
no.'wo,
no.la,
no.'la,
no.li,
no.'li,
no.lu,
no.'lu,
no.le,
no.'le,
no.lo,
no.'lo,
no.ɾa,
no.'ɾa,
no.ɾi,
no.'ɾi,
no.ɾu,
no.'ɾu,
no.ɾe,
no.'ɾe,
no.ɾo,
no.'ɾo,
ɲa.pa,1
ɲa.'pa,
ɲa.pi,
ɲa.'pi,
ɲa.pu,
ɲa.'pu,
ɲa.pe,
ɲa.'pe,
ɲa.po,
ɲa.'po,
ɲa.ta,1
ɲa.'ta,
ɲa.ti,
ɲa.'ti,
ɲa.tu,
ɲa.'tu,
ɲa.te,
ɲa.'te,
ɲa.to,1
ɲa.'to,
ɲa.ka,1
ɲa.'ka,
ɲa.ki,
ɲa.'ki,
ɲa.ku,
ɲa.'ku,
ɲa.ke,1
ɲa.'ke,
ɲa.ko,1
ɲa.'ko,
ɲa.ba,
ɲa.'ba,
ɲa.bi,
ɲa.'bi,
ɲa.bu,
ɲa.'bu,
ɲa.be,
ɲa.'be,
ɲa.bo,
ɲa.'bo,
ɲa.da,
ɲa.'da,
ɲa.di,
ɲa.'di,
ɲa.du,
ɲa.'du,
ɲa.de,
ɲa.'de,
ɲa.do,
ɲa.'do,
ɲa.ga,
ɲa.'ga,
ɲa.gi,
ɲa.'gi,
ɲa.gu,
ɲa.'gu,
ɲa.ge,
ɲa.'ge,
ɲa.go,
ɲa.'go,
ɲa.fa,
ɲa.'fa,
ɲa.fi,
ɲa.'fi,
ɲa.fu,
ɲa.'fu,
ɲa.fe,
ɲa.'fe,
ɲa.fo,
ɲa.'fo,
ɲa.sa,
ɲa.'sa,
ɲa.si,
ɲa.'si,
ɲa.su,
ɲa.'su,
ɲa.se,
ɲa.'se,
ɲa.so,
ɲa.'so,
ɲa.xa,
ɲa.'xa,
ɲa.xi,
ɲa.'xi,
ɲa.xu,
ɲa.'xu,
ɲa.xe,
ɲa.'xe,
ɲa.xo,
ɲa.'xo,
ɲa.ma,
ɲa.'ma,
ɲa.mi,
ɲa.'mi,
ɲa.mu,
ɲa.'mu,
ɲa.me,
ɲa.'me,
ɲa.mo,
ɲa.'mo,
ɲa.na,
ɲa.'na,
ɲa.ni,
ɲa.'ni,
ɲa.nu,
ɲa.'nu,
ɲa.ne,
ɲa.'ne,
ɲa.no,
ɲa.'no,
ɲa.ɲa,
ɲa.'ɲa,
ɲa.ɲi,
ɲa.'ɲi,
ɲa.ɲu,
ɲa.'ɲu,
ɲa.ɲe,
ɲa.'ɲe,
ɲa.ɲo,1
ɲa.'ɲo,
ɲa.ra,
ɲa.'ra,
ɲa.ri,
ɲa.'ri,
ɲa.ru,
ɲa.'ru,
ɲa.re,
ɲa.'re,
ɲa.ro,
ɲa.'ro,
ɲa.ʧa,
ɲa.'ʧa,
ɲa.ʧi,
ɲa.'ʧi,
ɲa.ʧu,
ɲa.'ʧu,
ɲa.ʧe,
ɲa.'ʧe,
ɲa.ʧo,
ɲa.'ʧo,
ɲa.ʝa,
ɲa.'ʝa,
ɲa.ʝi,
ɲa.'ʝi,
ɲa.ʝu,
ɲa.'ʝu,
ɲa.ʝe,
ɲa.'ʝe,
ɲa.ʝo,
ɲa.'ʝo,
ɲa.wa,
ɲa.'wa,
ɲa.wi,
ɲa.'wi,
ɲa.wu,
ɲa.'wu,
ɲa.we,
ɲa.'we,
ɲa.wo,
ɲa.'wo,
ɲa.la,
ɲa.'la,
ɲa.li,
ɲa.'li,
ɲa.lu,
ɲa.'lu,
ɲa.le,
ɲa.'le,
ɲa.lo,
ɲa.'lo,
ɲa.ɾa,
ɲa.'ɾa,
ɲa.ɾi,
ɲa.'ɾi,
ɲa.ɾu,
ɲa.'ɾu,
ɲa.ɾe,
ɲa.'ɾe,
ɲa.ɾo,
ɲa.'ɾo,
ɲi.pa,
ɲi.'pa,
ɲi.pi,
ɲi.'pi,
ɲi.pu,
ɲi.'pu,
ɲi.pe,
ɲi.'pe,
ɲi.po,
ɲi.'po,
ɲi.ta,
ɲi.'ta,
ɲi.ti,
ɲi.'ti,
ɲi.tu,
ɲi.'tu,
ɲi.te,
ɲi.'te,
ɲi.to,
ɲi.'to,
ɲi.ka,
ɲi.'ka,
ɲi.ki,
ɲi.'ki,
ɲi.ku,
ɲi.'ku,
ɲi.ke,1
ɲi.'ke,
ɲi.ko,
ɲi.'ko,
ɲi.ba,
ɲi.'ba,
ɲi.bi,
ɲi.'bi,
ɲi.bu,
ɲi.'bu,
ɲi.be,
ɲi.'be,
ɲi.bo,
ɲi.'bo,
ɲi.da,
ɲi.'da,
ɲi.di,
ɲi.'di,
ɲi.du,
ɲi.'du,
ɲi.de,
ɲi.'de,
ɲi.do,
ɲi.'do,
ɲi.ga,
ɲi.'ga,
ɲi.gi,
ɲi.'gi,
ɲi.gu,
ɲi.'gu,
ɲi.ge,
ɲi.'ge,
ɲi.go,
ɲi.'go,
ɲi.fa,
ɲi.'fa,
ɲi.fi,
ɲi.'fi,
ɲi.fu,
ɲi.'fu,
ɲi.fe,
ɲi.'fe,
ɲi.fo,
ɲi.'fo,
ɲi.sa,
ɲi.'sa,
ɲi.si,
ɲi.'si,
ɲi.su,
ɲi.'su,
ɲi.se,
ɲi.'se,
ɲi.so,
ɲi.'so,
ɲi.xa,
ɲi.'xa,
ɲi.xi,
ɲi.'xi,
ɲi.xu,
ɲi.'xu,
ɲi.xe,
ɲi.'xe,
ɲi.xo,
ɲi.'xo,
ɲi.ma,
ɲi.'ma,
ɲi.mi,
ɲi.'mi,
ɲi.mu,
ɲi.'mu,
ɲi.me,
ɲi.'me,
ɲi.mo,
ɲi.'mo,
ɲi.na,
ɲi.'na,
ɲi.ni,
ɲi.'ni,
ɲi.nu,
ɲi.'nu,
ɲi.ne,
ɲi.'ne,
ɲi.no,
ɲi.'no,
ɲi.ɲa,
ɲi.'ɲa,
ɲi.ɲi,
ɲi.'ɲi,
ɲi.ɲu,
ɲi.'ɲu,
ɲi.ɲe,
ɲi.'ɲe,
ɲi.ɲo,
ɲi.'ɲo,
ɲi.ra,
ɲi.'ra,
ɲi.ri,
ɲi.'ri,
ɲi.ru,
ɲi.'ru,
ɲi.re,
ɲi.'re,
ɲi.ro,
ɲi.'ro,
ɲi.ʧa,
ɲi.'ʧa,
ɲi.ʧi,
ɲi.'ʧi,
ɲi.ʧu,
ɲi.'ʧu,
ɲi.ʧe,
ɲi.'ʧe,
ɲi.ʧo,
ɲi.'ʧo,
ɲi.ʝa,
ɲi.'ʝa,
ɲi.ʝi,
ɲi.'ʝi,
ɲi.ʝu,
ɲi.'ʝu,
ɲi.ʝe,
ɲi.'ʝe,
ɲi.ʝo,
ɲi.'ʝo,
ɲi.wa,
ɲi.'wa,
ɲi.wi,
ɲi.'wi,
ɲi.wu,
ɲi.'wu,
ɲi.we,
ɲi.'we,
ɲi.wo,
ɲi.'wo,
ɲi.la,
ɲi.'la,
ɲi.li,
ɲi.'li,
ɲi.lu,
ɲi.'lu,
ɲi.le,
ɲi.'le,
ɲi.lo,
ɲi.'lo,
ɲi.ɾa,
ɲi.'ɾa,
ɲi.ɾi,
ɲi.'ɾi,
ɲi.ɾu,
ɲi.'ɾu,
ɲi.ɾe,
ɲi.'ɾe,
ɲi.ɾo,
ɲi.'ɾo,
ɲu.pa,
ɲu.'pa,
ɲu.pi,
ɲu.'pi,
ɲu.pu,
ɲu.'pu,
ɲu.pe,
ɲu.'pe,
ɲu.po,
ɲu.'po,
ɲu.ta,
ɲu.'ta,
ɲu.ti,
ɲu.'ti,
ɲu.tu,
ɲu.'tu,
ɲu.te,
ɲu.'te,
ɲu.to,
ɲu.'to,
ɲu.ka,
ɲu.'ka,
ɲu.ki,
ɲu.'ki,
ɲu.ku,
ɲu.'ku,
ɲu.ke,
ɲu.'ke,
ɲu.ko,
ɲu.'ko,
ɲu.ba,
ɲu.'ba,
ɲu.bi,
ɲu.'bi,
ɲu.bu,
ɲu.'bu,
ɲu.be,
ɲu.'be,
ɲu.bo,
ɲu.'bo,
ɲu.da,
ɲu.'da,
ɲu.di,
ɲu.'di,
ɲu.du,
ɲu.'du,
ɲu.de,
ɲu.'de,
ɲu.do,
ɲu.'do,
ɲu.ga,
ɲu.'ga,
ɲu.gi,
ɲu.'gi,
ɲu.gu,
ɲu.'gu,
ɲu.ge,
ɲu.'ge,
ɲu.go,
ɲu.'go,
ɲu.fa,
ɲu.'fa,
ɲu.fi,
ɲu.'fi,
ɲu.fu,
ɲu.'fu,
ɲu.fe,
ɲu.'fe,
ɲu.fo,
ɲu.'fo,
ɲu.sa,
ɲu.'sa,
ɲu.si,
ɲu.'si,
ɲu.su,
ɲu.'su,
ɲu.se,
ɲu.'se,
ɲu.so,
ɲu.'so,
ɲu.xa,
ɲu.'xa,
ɲu.xi,
ɲu.'xi,
ɲu.xu,
ɲu.'xu,
ɲu.xe,
ɲu.'xe,
ɲu.xo,
ɲu.'xo,
ɲu.ma,
ɲu.'ma,
ɲu.mi,
ɲu.'mi,
ɲu.mu,
ɲu.'mu,
ɲu.me,
ɲu.'me,
ɲu.mo,
ɲu.'mo,
ɲu.na,
ɲu.'na,
ɲu.ni,
ɲu.'ni,
ɲu.nu,
ɲu.'nu,
ɲu.ne,
ɲu.'ne,
ɲu.no,
ɲu.'no,
ɲu.ɲa,
ɲu.'ɲa,
ɲu.ɲi,
ɲu.'ɲi,
ɲu.ɲu,
ɲu.'ɲu,
ɲu.ɲe,
ɲu.'ɲe,
ɲu.ɲo,
ɲu.'ɲo,
ɲu.ra,
ɲu.'ra,
ɲu.ri,
ɲu.'ri,
ɲu.ru,
ɲu.'ru,
ɲu.re,
ɲu.'re,
ɲu.ro,
ɲu.'ro,
ɲu.ʧa,
ɲu.'ʧa,
ɲu.ʧi,
ɲu.'ʧi,
ɲu.ʧu,
ɲu.'ʧu,
ɲu.ʧe,
ɲu.'ʧe,
ɲu.ʧo,
ɲu.'ʧo,
ɲu.ʝa,
ɲu.'ʝa,
ɲu.ʝi,
ɲu.'ʝi,
ɲu.ʝu,
ɲu.'ʝu,
ɲu.ʝe,
ɲu.'ʝe,
ɲu.ʝo,
ɲu.'ʝo,
ɲu.wa,
ɲu.'wa,
ɲu.wi,
ɲu.'wi,
ɲu.wu,
ɲu.'wu,
ɲu.we,
ɲu.'we,
ɲu.wo,
ɲu.'wo,
ɲu.la,
ɲu.'la,
ɲu.li,
ɲu.'li,
ɲu.lu,
ɲu.'lu,
ɲu.le,
ɲu.'le,
ɲu.lo,
ɲu.'lo,
ɲu.ɾa,
ɲu.'ɾa,
ɲu.ɾi,
ɲu.'ɾi,
ɲu.ɾu,
ɲu.'ɾu,
ɲu.ɾe,
ɲu.'ɾe,
ɲu.ɾo,
ɲu.'ɾo,
ɲe.pa,
ɲe.'pa,
ɲe.pi,
ɲe.'pi,
ɲe.pu,
ɲe.'pu,
ɲe.pe,
ɲe.'pe,
ɲe.po,
ɲe.'po,
ɲe.ta,
ɲe.'ta,
ɲe.ti,
ɲe.'ti,
ɲe.tu,
ɲe.'tu,
ɲe.te,
ɲe.'te,
ɲe.to,
ɲe.'to,
ɲe.ka,
ɲe.'ka,
ɲe.ki,
ɲe.'ki,
ɲe.ku,
ɲe.'ku,
ɲe.ke,1
ɲe.'ke,
ɲe.ko,
ɲe.'ko,
ɲe.ba,
ɲe.'ba,
ɲe.bi,
ɲe.'bi,
ɲe.bu,
ɲe.'bu,
ɲe.be,
ɲe.'be,
ɲe.bo,
ɲe.'bo,
ɲe.da,
ɲe.'da,
ɲe.di,
ɲe.'di,
ɲe.du,
ɲe.'du,
ɲe.de,
ɲe.'de,
ɲe.do,
ɲe.'do,
ɲe.ga,
ɲe.'ga,
ɲe.gi,
ɲe.'gi,
ɲe.gu,
ɲe.'gu,
ɲe.ge,
ɲe.'ge,
ɲe.go,
ɲe.'go,
ɲe.fa,
ɲe.'fa,
ɲe.fi,
ɲe.'fi,
ɲe.fu,
ɲe.'fu,
ɲe.fe,
ɲe.'fe,
ɲe.fo,
ɲe.'fo,
ɲe.sa,
ɲe.'sa,
ɲe.si,
ɲe.'si,
ɲe.su,
ɲe.'su,
ɲe.se,
ɲe.'se,
ɲe.so,
ɲe.'so,
ɲe.xa,
ɲe.'xa,
ɲe.xi,
ɲe.'xi,
ɲe.xu,
ɲe.'xu,
ɲe.xe,
ɲe.'xe,
ɲe.xo,
ɲe.'xo,
ɲe.ma,
ɲe.'ma,
ɲe.mi,
ɲe.'mi,
ɲe.mu,
ɲe.'mu,
ɲe.me,
ɲe.'me,
ɲe.mo,
ɲe.'mo,
ɲe.na,
ɲe.'na,
ɲe.ni,
ɲe.'ni,
ɲe.nu,
ɲe.'nu,
ɲe.ne,
ɲe.'ne,
ɲe.no,
ɲe.'no,
ɲe.ɲa,
ɲe.'ɲa,
ɲe.ɲi,
ɲe.'ɲi,
ɲe.ɲu,
ɲe.'ɲu,
ɲe.ɲe,
ɲe.'ɲe,
ɲe.ɲo,
ɲe.'ɲo,
ɲe.ra,
ɲe.'ra,
ɲe.ri,
ɲe.'ri,
ɲe.ru,
ɲe.'ru,
ɲe.re,
ɲe.'re,
ɲe.ro,
ɲe.'ro,
ɲe.ʧa,
ɲe.'ʧa,
ɲe.ʧi,
ɲe.'ʧi,
ɲe.ʧu,
ɲe.'ʧu,
ɲe.ʧe,
ɲe.'ʧe,
ɲe.ʧo,
ɲe.'ʧo,
ɲe.ʝa,
ɲe.'ʝa,
ɲe.ʝi,
ɲe.'ʝi,
ɲe.ʝu,
ɲe.'ʝu,
ɲe.ʝe,
ɲe.'ʝe,
ɲe.ʝo,
ɲe.'ʝo,
ɲe.wa,
ɲe.'wa,
ɲe.wi,
ɲe.'wi,
ɲe.wu,
ɲe.'wu,
ɲe.we,
ɲe.'we,
ɲe.wo,
ɲe.'wo,
ɲe.la,
ɲe.'la,
ɲe.li,
ɲe.'li,
ɲe.lu,
ɲe.'lu,
ɲe.le,
ɲe.'le,
ɲe.lo,
ɲe.'lo,
ɲe.ɾa,
ɲe.'ɾa,
ɲe.ɾi,
ɲe.'ɾi,
ɲe.ɾu,
ɲe.'ɾu,
ɲe.ɾe,
ɲe.'ɾe,
ɲe.ɾo,
ɲe.'ɾo,
ɲo.pa,
ɲo.'pa,
ɲo.pi,
ɲo.'pi,
ɲo.pu,
ɲo.'pu,
ɲo.pe,
ɲo.'pe,
ɲo.po,
ɲo.'po,
ɲo.ta,
ɲo.'ta,
ɲo.ti,
ɲo.'ti,
ɲo.tu,
ɲo.'tu,
ɲo.te,
ɲo.'te,
ɲo.to,
ɲo.'to,
ɲo.ka,
ɲo.'ka,
ɲo.ki,
ɲo.'ki,
ɲo.ku,
ɲo.'ku,
ɲo.ke,
ɲo.'ke,
ɲo.ko,1
ɲo.'ko,
ɲo.ba,
ɲo.'ba,
ɲo.bi,
ɲo.'bi,
ɲo.bu,
ɲo.'bu,
ɲo.be,
ɲo.'be,
ɲo.bo,
ɲo.'bo,
ɲo.da,
ɲo.'da,
ɲo.di,
ɲo.'di,
ɲo.du,
ɲo.'du,
ɲo.de,
ɲo.'de,
ɲo.do,
ɲo.'do,
ɲo.ga,
ɲo.'ga,
ɲo.gi,
ɲo.'gi,
ɲo.gu,
ɲo.'gu,
ɲo.ge,
ɲo.'ge,
ɲo.go,
ɲo.'go,
ɲo.fa,
ɲo.'fa,
ɲo.fi,
ɲo.'fi,
ɲo.fu,
ɲo.'fu,
ɲo.fe,
ɲo.'fe,
ɲo.fo,
ɲo.'fo,
ɲo.sa,
ɲo.'sa,
ɲo.si,
ɲo.'si,
ɲo.su,
ɲo.'su,
ɲo.se,
ɲo.'se,
ɲo.so,
ɲo.'so,
ɲo.xa,
ɲo.'xa,
ɲo.xi,
ɲo.'xi,
ɲo.xu,
ɲo.'xu,
ɲo.xe,
ɲo.'xe,
ɲo.xo,
ɲo.'xo,
ɲo.ma,
ɲo.'ma,
ɲo.mi,
ɲo.'mi,
ɲo.mu,
ɲo.'mu,
ɲo.me,
ɲo.'me,
ɲo.mo,
ɲo.'mo,
ɲo.na,
ɲo.'na,
ɲo.ni,
ɲo.'ni,
ɲo.nu,
ɲo.'nu,
ɲo.ne,
ɲo.'ne,
ɲo.no,
ɲo.'no,
ɲo.ɲa,
ɲo.'ɲa,
ɲo.ɲi,
ɲo.'ɲi,
ɲo.ɲu,
ɲo.'ɲu,
ɲo.ɲe,
ɲo.'ɲe,
ɲo.ɲo,
ɲo.'ɲo,
ɲo.ra,
ɲo.'ra,
ɲo.ri,
ɲo.'ri,
ɲo.ru,
ɲo.'ru,
ɲo.re,
ɲo.'re,
ɲo.ro,
ɲo.'ro,
ɲo.ʧa,
ɲo.'ʧa,
ɲo.ʧi,
ɲo.'ʧi,
ɲo.ʧu,
ɲo.'ʧu,
ɲo.ʧe,
ɲo.'ʧe,
ɲo.ʧo,
ɲo.'ʧo,
ɲo.ʝa,
ɲo.'ʝa,
ɲo.ʝi,
ɲo.'ʝi,
ɲo.ʝu,
ɲo.'ʝu,
ɲo.ʝe,
ɲo.'ʝe,
ɲo.ʝo,
ɲo.'ʝo,
ɲo.wa,
ɲo.'wa,
ɲo.wi,
ɲo.'wi,
ɲo.wu,
ɲo.'wu,
ɲo.we,
ɲo.'we,
ɲo.wo,
ɲo.'wo,
ɲo.la,
ɲo.'la,
ɲo.li,
ɲo.'li,
ɲo.lu,
ɲo.'lu,
ɲo.le,
ɲo.'le,
ɲo.lo,
ɲo.'lo,
ɲo.ɾa,
ɲo.'ɾa,
ɲo.ɾi,
ɲo.'ɾi,
ɲo.ɾu,
ɲo.'ɾu,
ɲo.ɾe,
ɲo.'ɾe,
ɲo.ɾo,
ɲo.'ɾo,
ra.pa,1
ra.'pa,
ra.pi,
ra.'pi,
ra.pu,
ra.'pu,
ra.pe,1
ra.'pe,1
ra.po,1
ra.'po,1
ra.ta,1
ra.'ta,
ra.ti,
ra.'ti,
ra.tu,
ra.'tu,
ra.te,
ra.'te,
ra.to,1
ra.'to,
ra.ka,
ra.'ka,
ra.ki,
ra.'ki,
ra.ku,
ra.'ku,
ra.ke,
ra.'ke,
ra.ko,
ra.'ko,
ra.ba,
ra.'ba,
ra.bi,
ra.'bi,
ra.bu,
ra.'bu,
ra.be,
ra.'be,
ra.bo,1
ra.'bo,
ra.da,
ra.'da,
ra.di,
ra.'di,
ra.du,
ra.'du,
ra.de,
ra.'de,
ra.do,
ra.'do,
ra.ga,
ra.'ga,
ra.gi,
ra.'gi,
ra.gu,
ra.'gu,1
ra.ge,
ra.'ge,
ra.go,
ra.'go,
ra.fa,
ra.'fa,
ra.fi,
ra.'fi,
ra.fu,
ra.'fu,
ra.fe,
ra.'fe,
ra.fo,
ra.'fo,
ra.sa,1
ra.'sa,
ra.si,
ra.'si,
ra.su,
ra.'su,
ra.se,
ra.'se,
ra.so,
ra.'so,
ra.xa,1
ra.'xa,
ra.xi,
ra.'xi,
ra.xu,
ra.'xu,
ra.xe,1
ra.'xe,1
ra.xo,1
ra.'xo,1
ra.ma,1
ra.'ma,
ra.mi,
ra.'mi,
ra.mu,
ra.'mu,
ra.me,
ra.'me,
ra.mo,1
ra.'mo,
ra.na,1
ra.'na,
ra.ni,
ra.'ni,
ra.nu,
ra.'nu,
ra.ne,
ra.'ne,
ra.no,
ra.'no,
ra.ɲa,
ra.'ɲa,
ra.ɲi,
ra.'ɲi,
ra.ɲu,
ra.'ɲu,
ra.ɲe,
ra.'ɲe,
ra.ɲo,
ra.'ɲo,
ra.ra,
ra.'ra,
ra.ri,
ra.'ri,
ra.ru,
ra.'ru,
ra.re,
ra.'re,
ra.ro,
ra.'ro,
ra.ʧa,1
ra.'ʧa,
ra.ʧi,
ra.'ʧi,
ra.ʧu,
ra.'ʧu,
ra.ʧe,
ra.'ʧe,
ra.ʧo,
ra.'ʧo,
ra.ʝa,1
ra.'ʝa,
ra.ʝi,
ra.'ʝi,
ra.ʝu,
ra.'ʝu,
ra.ʝe,1
ra.'ʝe,1
ra.ʝo,1
ra.'ʝo,1
ra.wa,
ra.'wa,
ra.wi,
ra.'wi,
ra.wu,
ra.'wu,
ra.we,
ra.'we,
